
True Positives	=CountIF(H5:H300, "Y")/(CountIF(H5:H300, "Y") + CountIF(H5:H300, "N"))
Completed	=CountA(G5:G300) & " of " & CountA(F5:F300)
Brand	Firmware	SHA256	Name	Sink	Addr	TP	CFG Time	VRA Time	Analysis Time	Checked By	Notes
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	03bbfc8f4fd1e90bd01b59d0310c05a30e73cdde32d50df0b9d81f9a1405692b	dhcps				8.27	48.79	2763.41		
				doSystemCmd	0x8df0								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x8dcc								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x8df0								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	ff8787614c65acbafba36fa3fb9334ca238a06d1a9949f96db610aabb0362839	udhcpc				1.27	4.12	128.43		
				execle	0xb2b0								likely,possibly,tags,valid_funcs	True



Firmware	ENV Time	CFG Time	VRA Time	Analysis Time	Total (Minutes)
US_AC15V1.0BR_V15.03.05.18_multi_TD01	1670.271513223648	157.12192845344543	782.5222115516663	19239.989345788956	=SUM(B306:E306)/60
